"","SORTER","Submitted_Name","Submitted_Author","Submitted_Genus","Submitted_Rank","Name_in_database","Author_in_database","Genus_in_database","Rank_in_database","ID_in_database","Name_set","Fuzzy","Score","name.dist","author.dist","New_name","New_author","New_ID","Family","Name_spLev","Accepted_SPNAME","NOTE"
"59",979,"Anemone nemorosa","","Anemone",2,"Anemone nemorosa","L.","Anemone",2,122660,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Anemone nemorosa",NA
"60",980,"Anemone palmata","","Anemone",2,"Anemone palmata","L.","Anemone",2,122666,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Anemone palmata",NA
"295",981,"Clematis cirrhosa","","Clematis",2,"Clematis cirrhosa","L.","Clematis",2,122999,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Clematis cirrhosa",NA
"296",982,"Clematis ligusticifolia","","Clematis",2,"Clematis ligusticifolia","Nutt. ex Torr. &  A.Gray","Clematis",2,123165,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Clematis ligusticifolia",NA
"172",983,"Caltha palustris","","Caltha",2,"Caltha palustris"," L.","Caltha",2,125401,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Caltha palustris",NA
"366",984,"Delphinium gracile","","Delphinium",2,"Delphinium gracile","DC.","Delphinium",2,122140,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Delphinium gracile",NA
"369",985,"Delphinium menziesii","","Delphinium",2,"Delphinium menziesii"," DC.","Delphinium",2,122286,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Delphinium menziesii",NA
"370",986,"Delphinium nudicaule","","Delphinium",2,"Delphinium nudicaule","Torr. &  A.Gray","Delphinium",2,122316,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Delphinium nudicaule",NA
"372",987,"Delphinium pentagynum","","Delphinium",2,"Delphinium pentagynum"," Lam.","Delphinium",2,122366,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Delphinium pentagynum",NA
"595",988,"Helleborus foetidus","","Helleborus",2,"Helleborus foetidus"," L.","Helleborus",2,125557,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Helleborus foetidus",NA
"596",989,"Helleborus niger","","Helleborus",2,"Helleborus niger"," L.","Helleborus",2,125567,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Helleborus niger",NA
"74",990,"Aquilegia eximia","","Aquilegia",2,"Aquilegia eximia","Van Houtte ex Planch.","Aquilegia",2,121122,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Aquilegia eximia",NA
"75",991,"Aquilegia formosa","","Aquilegia",2,"Aquilegia formosa","Fisch.","Aquilegia",2,121127,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Aquilegia formosa",NA
"838",992,"Nigella damascena","","Nigella",2,"Nigella damascena","L.","Nigella",2,121287,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Nigella damascena",NA
"839",993,"Nigella papillosa","","Nigella",2,"Nigella papillosa"," G.López","Nigella",2,121307,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Nigella papillosa",NA
"511",994,"Ficaria verna","","Ficaria",2,"Ficaria verna"," Huds.","Ficaria",2,123478,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Ficaria verna",NA
"1005",995,"Ranunculus acris","","Ranunculus",2,"Ranunculus acris","Willk. ex Freyn","Ranunculus",2,664883,1,FALSE,0.8,0,NA,"Ranunculus tuberosus","Lapeyr.",125273,"Ranunculaceae",NA,"Ranunculus tuberosus","Multiple results"
"1006",996,"Ranunculus arvensis","","Ranunculus",2,"Ranunculus arvensis","L.","Ranunculus",2,123653,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Ranunculus arvensis",NA
"1007",997,"Ranunculus bulbosus","","Ranunculus",2,"Ranunculus bulbosus"," L.","Ranunculus",2,123766,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Ranunculus bulbosus",NA
"1009",998,"Ranunculus californicus","","Ranunculus",2,"Ranunculus californicus","Benth.","Ranunculus",2,123780,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Ranunculus californicus",NA
"1013",999,"Ranunculus paludosus","","Ranunculus",2,"Ranunculus paludosus"," Poir.","Ranunculus",2,124702,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Ranunculus paludosus",NA
"1015",1000,"Ranunculus peltatus","","Ranunculus",2,"Ranunculus peltatus"," Schrank","Ranunculus",2,124760,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Ranunculus peltatus",NA
"1011",1001,"Ranunculus muricatus","","Ranunculus",2,"Ranunculus muricatus","L.","Ranunculus",2,124585,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Ranunculus muricatus",NA
"1016",1002,"Ranunculus repens","","Ranunculus",2,"Ranunculus repens","L.","Ranunculus",2,124970,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Ranunculus repens",NA
"1017",1003,"Ranunculus trilobus","","Ranunculus",2,"Ranunculus trilobus","Desf.","Ranunculus",2,125262,1,FALSE,0.8,0,NA,NA,NA,NA,"Ranunculaceae",NA,"Ranunculus trilobus",NA
"225",1004,"Ceanothus arboreus","","Ceanothus",2,"Ceanothus arboreus","Greene","Ceanothus",2,196981,1,FALSE,0.8,0,NA,NA,NA,NA,"Rhamnaceae",NA,"Ceanothus arboreus",NA
"1364",1005,"Ceanothus cuneatus fascicularis","","Ceanothus",2,"Ceanothus cuneatus ssp. fascicularis","C. L. Schmidt","Ceanothus",3,792971,1,FALSE,0.55,5,NA,"Ceanothus cuneatus var. fascicularis","(McMinn) Hoover",196989,"Rhamnaceae",NA,"Ceanothus cuneatus","Multiple results"
"226",1006,"Ceanothus gloriosus","","Ceanothus",2,"Ceanothus gloriosus","Howell","Ceanothus",2,197008,1,FALSE,0.8,0,NA,NA,NA,NA,"Rhamnaceae",NA,"Ceanothus gloriosus",NA
"227",1007,"Ceanothus integerrimus","","Ceanothus",2,"Ceanothus integerrimus","Hook. &  Arn.","Ceanothus",2,197021,1,FALSE,0.8,0,NA,NA,NA,NA,"Rhamnaceae",NA,"Ceanothus integerrimus",NA
"228",1008,"Ceanothus papillosus","","Ceanothus",2,"Ceanothus papillosus"," Torr. &  A.Gray","Ceanothus",2,197037,1,FALSE,0.8,0,NA,NA,NA,NA,"Rhamnaceae",NA,"Ceanothus papillosus",NA
"519",1009,"Frangula californica","","Frangula",2,"Frangula californica"," (Eschsch.) A.Gray","Frangula",2,196139,1,FALSE,0.8,0,NA,NA,NA,NA,"Rhamnaceae",NA,"Frangula californica",NA
"1028",1010,"Rhamnus crocea","","Rhamnus",2,"Rhamnus crocea","Nutt.","Rhamnus",2,791726,1,FALSE,0.8,0,NA,"Endotropis crocea ssp. crocea",NA,196206,"Rhamnaceae",NA,"Endotropis crocea",NA
"21",1011,"Adenostoma fasciculatum","","Adenostoma",2,"Adenostoma fasciculatum","Hook. &  Arn.","Adenostoma",2,194043,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Adenostoma fasciculatum",NA
"22",1012,"Adenostoma sparsifolium","","Adenostoma",2,"Adenostoma sparsifolium","Torr.","Adenostoma",2,194045,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Adenostoma sparsifolium",NA
"46",1013,"Amelanchier utahensis","","Amelanchier",2,"Amelanchier utahensis","Koehne","Amelanchier",2,194738,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Amelanchier utahensis",NA
"244",1014,"Cercocarpus montanus","","Cercocarpus",2,"Cercocarpus montanus","Raf.","Cercocarpus",2,188992,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Cercocarpus montanus",NA
"327",1015,"Crataegus monogyna","","Crataegus",2,"Crataegus monogyna","Jacq.","Crataegus",2,194494,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Crataegus monogyna",NA
"361",1016,"Dasiphora fruticosa","","Dasiphora",2,"Dasiphora fruticosa","(L.) Rydb.","Dasiphora",2,193495,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Dasiphora fruticosa",NA
"397",1017,"Dryas octopetala","","Dryas",2,"Dryas octopetala"," L.","Dryas",2,188959,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Dryas octopetala",NA
"398",1018,"Drymocallis glandulosa","","Drymocallis",2,"Drymocallis glandulosa"," (Lindl.) Rydb.","Drymocallis",2,193465,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Drymocallis glandulosa",NA
"399",1019,"Drymocallis rupestris","","Drymocallis",2,"Drymocallis rupestris","(L.) Soják","Drymocallis",2,193486,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Drymocallis rupestris",NA
"517",1020,"Fragaria chiloensis","","Fragaria",2,"Fragaria chiloensis"," (L.) Duchesne","Fragaria",2,193326,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Fragaria chiloensis",NA
"518",1021,"Fragaria vesca","","Fragaria",2,"Fragaria vesca"," L.","Fragaria",2,193348,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Fragaria vesca",NA
"559",1022,"Geum macrophyllum","","Geum",2,"Geum macrophyllum","Willd.","Geum",2,189064,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Geum macrophyllum",NA
"561",1023,"Geum urbanum","","Geum",2,"Geum urbanum","L.","Geum",2,189102,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Geum urbanum",NA
"601",1024,"Heteromeles arbutifolia","","Heteromeles",2,"Heteromeles arbutifolia","(Lindl.) M.Roem.","Heteromeles",2,195172,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Heteromeles arbutifolia",NA
"610",1025,"Holodiscus discolor","","Holodiscus",2,"Holodiscus discolor","(Pursh) Maxim.","Holodiscus",2,194277,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Holodiscus discolor",NA
"612",1026,"Horkelia californica","","Horkelia",2,"Horkelia californica"," Cham. &  Schltdl.","Horkelia",2,193366,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Horkelia californica",NA
"613",1027,"Horkelia marinensis","","Horkelia",2,"Horkelia marinensis","(Elmer) Crum ex D.D.Keck","Horkelia",2,193393,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Horkelia marinensis",NA
"738",1028,"Lyonothamnus floribundus","","Lyonothamnus",2,"Lyonothamnus floribundus"," A.Gray","Lyonothamnus",2,193503,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Lyonothamnus floribundus",NA
"764",1029,"Malus fusca","","Malus",2,"Malus fusca","(Raf.) C. K. Schneid.","Malus",2,790085,1,FALSE,0.8,0,NA,"Sinomalus fusca","(Raf.) Rushforth",195616,"Rosaceae",NA,"Sinomalus fusca",NA
"846",1030,"Oemleria cerasiformis","","Oemleria",2,"Oemleria cerasiformis","(Torr. &  A.Gray) J.W.Landon","Oemleria",2,193543,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Oemleria cerasiformis",NA
"974",1031,"Potentilla anserina","","Potentilla",2,"Potentilla anserina","L.","Potentilla",2,782559,1,FALSE,0.8,0,NA,"Argentina anserina ssp. anserina",NA,192403,"Rosaceae",NA,"Argentina anserina",NA
"975",1032,"Potentilla bolanderi","","Potentilla",2,"Potentilla bolanderi","Greene","Potentilla",2,783465,1,FALSE,0.8,0,NA,"Horkelia bolanderi","A.Gray",193365,"Rosaceae",NA,"Horkelia bolanderi",NA
"977",1033,"Potentilla gracilis","","Potentilla",2,"Potentilla gracilis","Douglas","Potentilla",2,191923,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Potentilla gracilis",NA
"978",1034,"Potentilla hickmanii","","Potentilla",2,"Potentilla hickmanii","Eastw.","Potentilla",2,191948,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Potentilla hickmanii",NA
"979",1035,"Potentilla sterilis","","Potentilla",2,"Potentilla sterilis","(L.) Garcke","Potentilla",2,192206,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Potentilla sterilis",NA
"992",1036,"Prunus avium","","Prunus",2,"Prunus avium","(L.) L.","Prunus",2,193585,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Prunus avium",NA
"1051",1037,"Rosa arvensis","","Rosa",2,"Rosa arvensis","Huds.","Rosa",2,191329,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Rosa arvensis",NA
"1052",1038,"Rosa californica","","Rosa",2,"Rosa californica","Cham. &  Schltdl.","Rosa",2,191357,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Rosa californica",NA
"1053",1039,"Rosa canina","","Rosa",2,"Rosa canina","L.","Rosa",2,191359,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Rosa canina",NA
"1054",1040,"Rosa gymnocarpa","","Rosa",2,"Rosa gymnocarpa"," Nutt. ex Torr. &  A.Gray","Rosa",2,191432,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Rosa gymnocarpa",NA
"1055",1041,"Rosa minutifolia","","Rosa",2,"Rosa minutifolia","Parry","Rosa",2,191505,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Rosa minutifolia",NA
"1059",1042,"Rubus idaeus","","Rubus",2,"Rubus idaeus"," L.","Rubus",2,189839,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Rubus idaeus",NA
"1062",1043,"Rubus parviflorus","","Rubus",2,"Rubus parviflorus","Walter","Rubus",2,776540,1,FALSE,0.8,0,NA,"Rubus cuneifolius","Pursh",189481,"Rosaceae",NA,"Rubus cuneifolius","Multiple results"
"1063",1044,"Rubus spectabilis","","Rubus",2,"Rubus spectabilis","Pursh","Rubus",2,190661,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Rubus spectabilis",NA
"1065",1045,"Rubus ulmifolius","","Rubus",2,"Rubus ulmifolius","Schott","Rubus",2,190793,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Rubus ulmifolius",NA
"1067",1046,"Rubus ursinus","","Rubus",2,"Rubus ursinus"," Cham. &  Schltdl.","Rubus",2,190799,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Rubus ursinus",NA
"1205",1047,"Spiraea splendens","","Spiraea",2,"Spiraea splendens","Baumann ex K.Koch","Spiraea",2,194229,1,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Spiraea splendens",NA
"996",1048,"Psittacanthus plagiophyllus","","Psittacanthus",2,"Psittacanthus plagiophyllus","Eichler","Psittacanthus",2,247047,1,FALSE,0.8,0,NA,NA,NA,NA,"Loranthaceae",NA,"Psittacanthus plagiophyllus",NA
"891",1049,"Osyris lanceolata","","Osyris",2,"Osyris lanceolata","Steud. & Hochst. ex A. DC.","Osyris",2,890840,1,FALSE,0.8,0,NA,"Osyris wightiana","Wall. ex Wight",248465,"Santalaceae",NA,"Osyris wightiana",NA
"1039",1050,"Rhus integrifolia","","Rhus",2,"Rhus integrifolia","(Nutt.) Benth. &  Hook.fil. ex Brewer & S.Watson","Rhus",2,225255,1,FALSE,0.8,0,NA,NA,NA,NA,"Anacardiaceae",NA,"Rhus integrifolia",NA
"570",1051,"Gluta aptera","","Gluta",2,"Gluta aptera","(King) Ding Hou","Gluta",2,224549,1,FALSE,0.8,0,NA,NA,NA,NA,"Anacardiaceae",NA,"Gluta aptera",NA
"790",1052,"Melia azedarach","","Melia",2,"Melia azedarach","L.","Melia",2,231016,1,FALSE,0.8,0,NA,NA,NA,NA,"Meliaceae",NA,"Melia azedarach",NA
"142",1053,"Boronia elatior","","Boronia",2,"Boronia elatior","Bartl.","Boronia",2,851491,1,FALSE,0.8,0,NA,"Boronia molloyae","J.R.Drumm.",230530,"Rutaceae",NA,"Boronia molloyae",NA
"143",1054,"Boronia megastigma","","Boronia",2,"Boronia megastigma","Nees ex Bartl.","Boronia",2,230526,1,FALSE,0.8,0,NA,NA,NA,NA,"Rutaceae",NA,"Boronia megastigma",NA
"260",1055,"Choisya ternata","","Choisya",2,"Choisya ternata","Kunth","Choisya",2,229101,1,FALSE,0.8,0,NA,NA,NA,NA,"Rutaceae",NA,"Choisya ternata",NA
"997",1056,"Ptelea crenulata","","Ptelea",2,"Ptelea crenulata","Greene","Ptelea",2,228795,1,FALSE,0.8,0,NA,NA,NA,NA,"Rutaceae",NA,"Ptelea crenulata",NA
"1070",1057,"Ruta angustifolia","","Ruta",2,"Ruta angustifolia","Pers.","Ruta",2,228371,1,FALSE,0.8,0,NA,NA,NA,NA,"Rutaceae",NA,"Ruta angustifolia",NA
"1072",1058,"Ruta chalepensis","","Ruta",2,"Ruta chalepensis"," L.","Ruta",2,228372,1,FALSE,0.8,0,NA,NA,NA,NA,"Rutaceae",NA,"Ruta chalepensis",NA
"400",1059,"Dudleya brittonii","","Dudleya",2,"Dudleya brittonii","D.A.Johans.","Dudleya",2,131929,1,FALSE,0.8,0,NA,NA,NA,NA,"Crassulaceae",NA,"Dudleya brittonii",NA
"401",1060,"Dudleya caespitosa","","Dudleya",2,"Dudleya caespitosa","(Haw.) Britton & Rose","Dudleya",2,131930,1,FALSE,0.8,0,NA,NA,NA,NA,"Crassulaceae",NA,"Dudleya caespitosa",NA
"402",1061,"Dudleya cymosa","","Dudleya",2,"Dudleya cymosa"," (Lem.) Britton & Rose","Dudleya",2,131938,1,FALSE,0.8,0,NA,NA,NA,NA,"Crassulaceae",NA,"Dudleya cymosa",NA
"403",1062,"Dudleya farinosa","","Dudleya",2,"Dudleya farinosa","(Lindl.) Britton & Rose","Dudleya",2,131948,1,FALSE,0.8,0,NA,NA,NA,NA,"Crassulaceae",NA,"Dudleya farinosa",NA
"404",1063,"Dudleya lanceolata","","Dudleya",2,"Dudleya lanceolata","(Nutt.) Britton & Rose","Dudleya",2,131956,1,FALSE,0.8,0,NA,NA,NA,NA,"Crassulaceae",NA,"Dudleya lanceolata",NA
"405",1064,"Dudleya traskae","","Dudleya",2,"Dudleya traskae","(Rose) Moran","Dudleya",2,131976,1,FALSE,0.8,0,NA,NA,NA,NA,"Crassulaceae",NA,"Dudleya traskae",NA
"1123",1065,"Sedum acre","","Sedum",2,"Sedum acre"," L.","Sedum",2,131988,1,FALSE,0.8,0,NA,NA,NA,NA,"Crassulaceae",NA,"Sedum acre",NA
"1124",1066,"Sedum album","","Sedum",2,"Sedum album"," L.","Sedum",2,131998,1,FALSE,0.8,0,NA,NA,NA,NA,"Crassulaceae",NA,"Sedum album",NA
"1125",1067,"Sedum amplexicaule","","Sedum",2,"Sedum amplexicaule","DC.","Sedum",2,676400,1,FALSE,0.8,0,NA,"Petrosedum amplexicaule ssp. amplexicaule",NA,131640,"Crassulaceae",NA,"Petrosedum amplexicaule",NA
"1126",1068,"Sedum mucizonia","","Sedum",2,"Sedum mucizonia"," (Ortega) Raym.-Hamet","Sedum",2,132317,1,FALSE,0.8,0,NA,NA,NA,NA,"Crassulaceae",NA,"Sedum mucizonia",NA
"1128",1069,"Sedum sediforme","","Sedum",2,"Sedum sediforme","(Jacq.) Pau","Sedum",2,676503,1,FALSE,0.8,0,NA,"Petrosedum sediforme","(Jacq.) Grulich",131653,"Crassulaceae",NA,"Petrosedum sediforme","Multiple results"
"646",1070,"Kalanchoe daigremontiana","","Kalanchoe",2,"Kalanchoe daigremontiana","Raym.-Hamet & Perrier","Kalanchoe",2,131103,1,FALSE,0.8,0,NA,NA,NA,NA,"Crassulaceae",NA,"Kalanchoe daigremontiana",NA
"1291",1071,"Umbilicus rupestris","","Umbilicus",2,"Umbilicus rupestris","(Salisb.) Dandy","Umbilicus",2,131414,1,FALSE,0.8,0,NA,NA,NA,NA,"Crassulaceae",NA,"Umbilicus rupestris",NA
"350",1072,"Cynomorium coccineum","","Cynomorium",2,"Cynomorium coccineum"," L.","Cynomorium",2,134496,1,FALSE,0.8,0,NA,NA,NA,NA,"Cynomoriaceae",NA,"Cynomorium coccineum",NA
"1041",1073,"Ribes aureum","","Ribes",2,"Ribes aureum","Pursh","Ribes",2,133089,1,FALSE,0.8,0,NA,NA,NA,NA,"Grossulariaceae",NA,"Ribes aureum",NA
"1042",1074,"Ribes californicum","","Ribes",2,"Ribes californicum"," Hook. &  Arn.","Ribes",2,133103,1,FALSE,0.8,0,NA,NA,NA,NA,"Grossulariaceae",NA,"Ribes californicum",NA
"1043",1075,"Ribes malvaceum","","Ribes",2,"Ribes malvaceum","Sm.","Ribes",2,133214,1,FALSE,0.8,0,NA,NA,NA,NA,"Grossulariaceae",NA,"Ribes malvaceum",NA
"1044",1076,"Ribes menziesii","","Ribes",2,"Ribes menziesii","Pursh","Ribes",2,133225,1,FALSE,0.8,0,NA,NA,NA,NA,"Grossulariaceae",NA,"Ribes menziesii",NA
"1045",1077,"Ribes sanguineum","","Ribes",2,"Ribes sanguineum","Pursh","Ribes",2,133283,1,FALSE,0.8,0,NA,NA,NA,NA,"Grossulariaceae",NA,"Ribes sanguineum",NA
"1046",1078,"Ribes speciosum","","Ribes",2,"Ribes speciosum","Pursh","Ribes",2,133293,1,FALSE,0.8,0,NA,NA,NA,NA,"Grossulariaceae",NA,"Ribes speciosum",NA
"1047",1079,"Ribes viburnifolium","","Ribes",2,"Ribes viburnifolium","A.Gray","Ribes",2,133323,1,FALSE,0.8,0,NA,NA,NA,NA,"Grossulariaceae",NA,"Ribes viburnifolium",NA
"575",1080,"Hamamelis mollis","","Hamamelis",2,"Hamamelis mollis","Oliv.","Hamamelis",2,130625,1,FALSE,0.8,0,NA,NA,NA,NA,"Hamamelidaceae",NA,"Hamamelis mollis",NA
"897",1081,"Paeonia broteroi","","Paeonia",2,"Paeonia broteroi","Boiss. &  Reut.","Paeonia",2,130418,1,FALSE,0.8,0,NA,NA,NA,NA,"Paeoniaceae",NA,"Paeonia broteroi",NA
"898",1082,"Paeonia delavayi","","Paeonia",2,"Paeonia delavayi"," Franch.","Paeonia",2,130431,1,FALSE,0.8,0,NA,NA,NA,NA,"Paeoniaceae",NA,"Paeonia delavayi",NA
"131",1083,"Bergenia crassifolia","","Bergenia",2,"Bergenia crassifolia","(L.) Fritsch","Bergenia",2,134114,1,FALSE,0.8,0,NA,NA,NA,NA,"Saxifragaceae",NA,"Bergenia crassifolia",NA
"144",1084,"Boykinia occidentalis","","Boykinia",2,"Boykinia occidentalis","Torr. &  A.Gray","Boykinia",2,134096,1,FALSE,0.8,0,NA,NA,NA,NA,"Saxifragaceae",NA,"Boykinia occidentalis",NA
"263",1085,"Chrysosplenium alternifolium","","Chrysosplenium",2,"Chrysosplenium alternifolium","L.","Chrysosplenium",2,134134,1,FALSE,0.8,0,NA,NA,NA,NA,"Saxifragaceae",NA,"Chrysosplenium alternifolium",NA
"708",1086,"Lithophragma heterophyllum","","Lithophragma",2,"Lithophragma heterophyllum","(Hook. &  Arn.) Torr. &  A.Gray","Lithophragma",2,134370,1,FALSE,0.8,0,NA,NA,NA,NA,"Saxifragaceae",NA,"Lithophragma heterophyllum",NA
"795",1087,"Micranthes japonica","","Micranthes",2,"Micranthes japonica","(Boissieu) S.Akiyama & H.Ohba","Micranthes",2,134280,1,FALSE,0.8,0,NA,NA,NA,NA,"Saxifragaceae",NA,"Micranthes japonica",NA
"1097",1088,"Saxifraga granulata","","Saxifraga",2,"Saxifraga granulata","L.","Saxifraga",2,133582,1,FALSE,0.8,0,NA,NA,NA,NA,"Saxifragaceae",NA,"Saxifraga granulata",NA
"1100",1089,"Saxifraga hypnoides","","Saxifraga",2,"Saxifraga hypnoides","L.","Saxifraga",2,133623,1,FALSE,0.8,0,NA,NA,NA,NA,"Saxifragaceae",NA,"Saxifraga hypnoides",NA
"1101",1090,"Saxifraga spathularis","","Saxifraga",2,"Saxifraga spathularis","Brot.","Saxifraga",2,133875,1,FALSE,0.8,0,NA,NA,NA,NA,"Saxifragaceae",NA,"Saxifraga spathularis",NA
"1231",1091,"Tellima grandiflora","","Tellima",2,"Tellima grandiflora","(Pursh) Douglas ex Lindl.","Tellima",2,134457,1,FALSE,0.8,0,NA,NA,NA,NA,"Saxifragaceae",NA,"Tellima grandiflora",NA
"1241",1092,"Tiarella trifoliata","","Tiarella",2,"Tiarella trifoliata","L.","Tiarella",2,134493,1,FALSE,0.8,0,NA,NA,NA,NA,"Saxifragaceae",NA,"Tiarella trifoliata",NA
"178",1093,"Calystegia sepium","","Calystegia",2,"Calystegia sepium"," (L.) R.Br.","Calystegia",2,343023,1,FALSE,0.8,0,NA,NA,NA,NA,"Convolvulaceae",NA,"Calystegia sepium",NA
"176",1094,"Calystegia collina","","Calystegia",2,"Calystegia collina"," (Greene) Brummitt","Calystegia",2,342985,1,FALSE,0.8,0,NA,NA,NA,NA,"Convolvulaceae",NA,"Calystegia collina",NA
"177",1095,"Calystegia macrostegia","","Calystegia",2,"Calystegia macrostegia"," (Greene) Brummitt","Calystegia",2,342996,1,FALSE,0.8,0,NA,NA,NA,NA,"Convolvulaceae",NA,"Calystegia macrostegia",NA
"1362",1096,"Calystegia purpurata purpurata","","Calystegia",2,"Calystegia purpurata ssp. purpurata",NA,"Calystegia",3,343020,1,FALSE,0.55,5,NA,NA,NA,NA,"Convolvulaceae",NA,"Calystegia purpurata",NA
"179",1097,"Calystegia silvatica","","Calystegia",2,"Calystegia silvatica"," (Kit.) Griseb.","Calystegia",2,343033,1,FALSE,0.8,0,NA,NA,NA,NA,"Convolvulaceae",NA,"Calystegia silvatica",NA
"180",1098,"Calystegia soldanella","","Calystegia",2,"Calystegia soldanella","(L.) R.Br.","Calystegia",2,343038,1,FALSE,0.8,0,NA,NA,NA,NA,"Convolvulaceae",NA,"Calystegia soldanella",NA
"311",1099,"Convolvulus arvensis","","Convolvulus",2,"Convolvulus arvensis","L.","Convolvulus",2,342731,1,FALSE,0.8,0,NA,NA,NA,NA,"Convolvulaceae",NA,"Convolvulus arvensis",NA
"310",1100,"Convolvulus althaeoides","","Convolvulus",2,"Convolvulus althaeoides","L.","Convolvulus",2,342725,1,FALSE,0.8,0,NA,NA,NA,NA,"Convolvulaceae",NA,"Convolvulus althaeoides",NA
"312",1101,"Convolvulus tricolor","","Convolvulus",2,"Convolvulus tricolor"," L.","Convolvulus",2,342952,1,FALSE,0.8,0,NA,NA,NA,NA,"Convolvulaceae",NA,"Convolvulus tricolor",NA
"339",1102,"Cuscuta californica","","Cuscuta",2,"Cuscuta californica","Choisy","Cuscuta",2,342474,1,FALSE,0.8,0,NA,NA,NA,NA,"Convolvulaceae",NA,"Cuscuta californica",NA
"509",1103,"Evolvulus lithospermoides","","Evolvulus",2,"Evolvulus lithospermoides","Mart.","Evolvulus",2,342134,1,FALSE,0.8,0,NA,NA,NA,NA,"Convolvulaceae",NA,"Evolvulus lithospermoides",NA
"624",1104,"Ipomoea granulosa","","Ipomoea",2,"Ipomoea granulosa","Chodat & Hassl.","Ipomoea",2,343536,1,FALSE,0.8,0,NA,NA,NA,NA,"Convolvulaceae",NA,"Ipomoea granulosa",NA
